player_id,contestantCode,shirt_number,contestantName,player,contestantClubName,contestantShortName,team_uuid,first_name,squad_position,last_name,team_id,date_of_birth,player_uuid,squad_position_detailed,age,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
201658,BOU,16,AFC Bournemouth,Marcus Tavernier,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Marcus,Midfielder,Tavernier,91,1999-03-22,b3gobhr43y8oxpafvp4f8rgmh,Winger,27.2,34.0,2738.0,7.0,9.06,-2.06,70.0,24.0,10.0,0.13,5.0,7.48,-2.48,68.0,22.0,7.35,0.11,2738.0,34.0,54.0,43.0,3.97,12.96,4.642,4.004,4.0,3.0,1128.0,943.0,83.6,535.0,424.0,79.25,67.0,9.0,13.43,11.0,3.0,27.27,34.0,419.0,4905.491,206.0,2349.375,22.0,0.0,19.0,0.0,11.708,11.405,40.0,17.0,150.0,6.0,39.0,257.0,114.0,44.358,62.0,24.0,38.71,6.0,0.0,30.0,0.0,4.0,,,,,,,,,,,
201666,NEW,11,Newcastle United FC,Harvey Barnes,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Harvey,Midfielder,Barnes,4,1997-12-09,18paf5a7rfe4kutxjl4cwd695,Winger,28.48,37.0,1961.0,7.0,7.07,-0.07,58.0,21.0,12.07,0.12,7.0,7.07,-0.07,58.0,21.0,12.07,0.12,1961.0,37.0,23.0,22.0,3.78,0.0,2.754,2.749,1.0,1.0,585.0,472.0,80.68,318.0,244.0,76.73,74.0,15.0,20.27,2.0,1.0,50.0,36.0,285.0,3402.3,161.0,1885.695,12.0,0.0,5.0,1.0,11.938,11.712,13.0,3.0,67.0,1.0,16.0,133.0,49.0,36.842,23.0,7.0,30.435,1.0,0.0,17.0,0.0,3.0,,,,,,,,,,,
201895,SUN,15,Sunderland AFC,Omar Alderete,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Omar,Defender,Alderete,56,1996-12-26,2o3bka7gokfjkej1f600ovbo5,Central Defender,29.43,33.0,2802.0,1.0,1.64,-0.64,24.0,9.0,4.17,0.07,1.0,1.64,-0.64,24.0,9.0,4.17,0.07,2802.0,33.0,9.0,8.0,0.63,0.0,0.919,0.919,1.0,1.0,1304.0,1057.0,81.06,231.0,114.0,49.35,11.0,3.0,27.27,3.0,3.0,100.0,33.0,407.0,4514.396,268.0,2968.77,1.0,0.0,2.0,1.0,11.092,11.078,32.0,36.0,103.0,29.0,217.0,116.0,58.0,50.0,153.0,88.0,57.516,6.0,0.0,34.0,0.0,5.0,,,,,,,,,,,
202993,TOT,30,Tottenham Hotspur FC,Rodrigo Bentancur,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Rodrigo,Midfielder,Bentancur,6,1997-06-25,3wp8fuk07m1ph1fpmbqe7tf55,Central Midfielder,28.94,26.0,1892.0,1.0,0.74,0.26,13.0,3.0,7.69,0.06,1.0,0.74,0.26,13.0,3.0,7.69,0.06,1892.0,26.0,10.0,9.0,0.89,0.0,0.835,0.834,1.0,1.0,1018.0,873.0,85.76,208.0,159.0,76.44,7.0,1.0,14.29,3.0,0.0,0.0,26.0,215.0,2123.711,80.0,577.815,1.0,0.0,4.0,0.0,9.878,7.223,56.0,35.0,130.0,7.0,48.0,134.0,84.0,62.687,76.0,31.0,40.789,7.0,0.0,19.0,1.0,1.0,,,,,,,,,,,
204120,BHA,21,Brighton & Hove Albion FC,Olivier Boscagli,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Olivier,Defender,Boscagli,36,1997-11-18,d92v6n4pf20eepvli92lqau39,Central Defender,28.54,12.0,800.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,800.0,12.0,4.0,3.0,0.43,0.0,0.462,0.459,1.0,1.0,754.0,652.0,86.47,133.0,91.0,68.42,12.0,5.0,41.67,0.0,0.0,0.0,11.0,147.0,1433.631,85.0,819.42,0.0,0.0,0.0,0.0,9.753,9.64,16.0,18.0,54.0,2.0,42.0,42.0,29.0,69.048,30.0,17.0,56.667,2.0,0.0,7.0,0.0,0.0,,,,,,,,,,,
204480,ARS,41,Arsenal FC,Declan Rice,Arsenal,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Declan,Midfielder,Rice,3,1999-01-14,6jgocc12bori2wygyu07c082x,Central Midfielder,27.38,36.0,3099.0,4.0,3.17,0.83,40.0,13.0,10.0,0.08,4.0,3.17,0.83,40.0,13.0,10.0,0.08,3099.0,36.0,63.0,33.0,1.64,38.1,6.956,3.69,5.0,2.0,2136.0,1865.0,87.31,671.0,534.0,79.58,47.0,15.0,31.91,12.0,5.0,41.67,36.0,624.0,7460.81,328.0,3660.195,8.0,0.0,8.0,0.0,11.956,11.159,70.0,37.0,180.0,12.0,78.0,167.0,95.0,56.886,74.0,50.0,67.568,3.0,0.0,26.0,0.0,1.0,,,,,,,,,,,
204580,BRE,27,Brentford FC,Vitaly Janelt,Brentford,Brentford,7yx5dqhhphyvfisohikodajhv,Vitaly,Midfielder,Janelt,94,1998-05-10,9k8gysrsy1a261nhcszo4aoyx,Defensive Midfielder,28.06,25.0,1437.0,1.0,0.91,0.09,12.0,3.0,8.33,0.08,1.0,0.91,0.09,12.0,3.0,8.33,0.08,1437.0,25.0,21.0,11.0,1.42,28.57,2.272,1.057,4.0,3.0,811.0,708.0,87.3,217.0,165.0,76.04,18.0,5.0,27.78,2.0,1.0,50.0,22.0,161.0,1679.655,87.0,798.21,0.0,0.0,4.0,0.0,10.433,9.175,27.0,30.0,85.0,7.0,34.0,94.0,43.0,45.745,38.0,23.0,60.526,8.0,0.0,20.0,0.0,0.0,,,,,,,,,,,
204646,AVL,17,Aston Villa FC,Donyell Malen,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Donyell,Forward,Malen,7,1999-01-19,7q96z3aaee5jyccb8pjthi8kp,Striker,27.37,21.0,645.0,4.0,4.07,-0.07,27.0,9.0,14.81,0.15,4.0,4.07,-0.07,27.0,9.0,14.81,0.15,645.0,21.0,7.0,6.0,7.23,0.0,0.344,0.341,1.0,1.0,94.0,73.0,77.66,51.0,40.0,78.43,7.0,2.0,28.57,1.0,0.0,0.0,15.0,45.0,495.477,31.0,334.74,6.0,1.0,3.0,1.0,11.011,10.798,4.0,0.0,10.0,0.0,2.0,47.0,18.0,38.298,10.0,3.0,30.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,
204716,LIV,5,Liverpool FC,Ibrahima Konaté,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Ibrahima,Defender,Konaté,14,1999-05-25,2zfjgh5747ge9r9q0thbk123t,Central Defender,27.02,36.0,3100.0,1.0,1.21,-0.21,12.0,4.0,8.33,0.1,1.0,1.21,-0.21,12.0,4.0,8.33,0.1,3100.0,36.0,8.0,8.0,0.38,0.0,0.979,0.978,0.0,0.0,2168.0,1943.0,89.62,318.0,249.0,78.3,3.0,1.0,33.33,4.0,3.0,75.0,36.0,488.0,4878.489,281.0,2964.78,0.0,0.0,1.0,0.0,9.997,10.551,53.0,29.0,117.0,23.0,190.0,145.0,96.0,66.207,174.0,124.0,71.264,7.0,0.0,33.0,1.0,0.0,,,,,,,,,,,
204936,MCI,25,Manchester City FC,Gianluigi Donnarumma,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Gianluigi,Goalkeeper,Donnarumma,43,1999-02-25,4cetkl0w2uq40ccti5ka6a4t1,Goalkeeper,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,3060.0,3420.0,89.0,0.0,29.0,78.0,72.9,5.66,1.17,34.66
204968,NFO,22,Nottingham Forest FC,Ryan Yates,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Ryan,Midfielder,Yates,17,1997-11-21,ece7xph4emgawvh7mr56319ex,Attacking Midfielder,28.53,22.0,604.0,0.0,0.5,-0.5,9.0,2.0,0.0,0.06,0.0,0.5,-0.5,9.0,2.0,0.0,0.06,604.0,22.0,5.0,3.0,1.25,0.0,0.392,0.392,2.0,2.0,260.0,203.0,78.08,85.0,56.0,65.88,4.0,2.0,50.0,0.0,0.0,0.0,9.0,23.0,208.317,7.0,39.06,1.0,0.0,0.0,0.0,9.057,5.58,16.0,9.0,18.0,3.0,23.0,54.0,30.0,55.556,30.0,20.0,66.667,3.0,0.0,13.0,0.0,0.0,,,,,,,,,,,
205533,CRY,9,Crystal Palace FC,Eddie Nketiah,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Eddie,Forward,Nketiah,31,1999-05-30,2im16cd31tgg3yac3c8c18jbp,Striker,27.01,12.0,416.0,2.0,1.77,0.23,15.0,6.0,13.33,0.12,2.0,1.77,0.23,15.0,6.0,13.33,0.12,416.0,12.0,7.0,7.0,8.14,0.0,0.476,0.476,0.0,0.0,87.0,70.0,80.46,28.0,20.0,71.43,1.0,0.0,0.0,1.0,1.0,100.0,12.0,53.0,644.438,35.0,401.415,4.0,1.0,2.0,0.0,12.159,11.469,8.0,2.0,17.0,1.0,10.0,51.0,20.0,39.216,30.0,8.0,26.667,2.0,0.0,7.0,0.0,3.0,,,,,,,,,,,
205651,ARS,9,Arsenal FC,Gabriel Jesus,Arsenal,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Gabriel Fernando,Forward,de Jesus,3,1997-04-03,d66tmyj9pt69gub8pcjgo3bh1,Second Striker,29.16,14.0,421.0,3.0,2.69,0.31,19.0,12.0,15.79,0.14,3.0,2.69,0.31,19.0,12.0,15.79,0.14,421.0,14.0,3.0,3.0,2.8,0.0,0.275,0.275,0.0,0.0,108.0,83.0,76.85,52.0,40.0,76.92,0.0,0.0,0.0,1.0,0.0,0.0,14.0,36.0,405.512,23.0,241.185,4.0,0.0,2.0,0.0,11.264,10.486,4.0,3.0,19.0,0.0,5.0,42.0,13.0,30.952,29.0,10.0,34.483,3.0,0.0,9.0,0.0,7.0,,,,,,,,,,,
206325,NFO,35,Nottingham Forest FC,Oleksandr Zinchenko,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Oleksandr,Defender,Zinchenko,17,1996-12-15,3l7amac6wdv9yztupg7ur3kl,Full Back,29.46,5.0,353.0,0.0,0.08,-0.08,4.0,2.0,0.0,0.02,0.0,0.08,-0.08,4.0,2.0,0.0,0.02,353.0,5.0,5.0,5.0,2.02,0.0,0.364,0.362,0.0,0.0,255.0,231.0,90.59,93.0,80.0,86.02,15.0,1.0,6.67,2.0,1.0,50.0,5.0,63.0,660.099,35.0,374.64,2.0,0.0,0.0,0.0,10.478,10.704,10.0,2.0,17.0,1.0,11.0,24.0,12.0,50.0,10.0,4.0,40.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,
206915,LIV,17,Liverpool FC,Curtis Jones,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Curtis,Midfielder,Jones,14,2001-01-30,3kdl679ra6mlobdg09xqf7fft,Central Midfielder,25.33,34.0,1929.0,1.0,2.77,-1.77,23.0,7.0,4.35,0.12,1.0,2.77,-1.77,23.0,7.0,4.35,0.12,1929.0,34.0,21.0,18.0,1.11,4.76,2.789,2.782,2.0,2.0,1647.0,1509.0,91.62,551.0,480.0,87.11,15.0,1.0,6.67,13.0,3.0,23.08,34.0,473.0,4788.06,204.0,1528.38,4.0,0.0,5.0,1.0,10.123,7.492,40.0,18.0,144.0,6.0,29.0,163.0,91.0,55.828,38.0,11.0,28.947,2.0,0.0,17.0,0.0,0.0,,,,,,,,,,,
207189,FUL,16,Fulham FC,Sander Berge,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Sander,Midfielder,Berge,54,1998-02-14,6k66e9gxbu8s7zoxb7mrtwcmh,Central Midfielder,28.3,35.0,2911.0,0.0,1.54,-1.54,15.0,3.0,0.0,0.1,0.0,1.54,-1.54,15.0,3.0,0.0,0.1,2911.0,35.0,21.0,20.0,1.18,0.0,1.503,1.501,1.0,1.0,1729.0,1553.0,89.82,350.0,296.0,84.57,13.0,3.0,23.08,3.0,2.0,66.67,35.0,500.0,5391.161,235.0,2306.43,3.0,0.0,5.0,1.0,10.782,9.815,57.0,25.0,133.0,15.0,50.0,158.0,80.0,50.633,81.0,50.0,61.728,5.0,0.0,35.0,1.0,1.0,,,,,,,,,,,
207283,BRE,8,Brentford FC,Mathias Jensen,Brentford,Brentford,7yx5dqhhphyvfisohikodajhv,Mathias,Midfielder,Jensen,94,1996-01-01,dtol82tjlq48bs0s70sisguz9,Central Midfielder,30.42,36.0,2252.0,3.0,2.27,0.73,29.0,8.0,10.34,0.08,3.0,2.27,0.73,29.0,8.0,10.34,0.08,2252.0,36.0,33.0,16.0,1.49,48.48,6.018,4.046,1.0,1.0,1122.0,907.0,80.84,440.0,307.0,69.77,48.0,13.0,27.08,13.0,7.0,53.85,34.0,236.0,2235.059,107.0,765.45,8.0,2.0,5.0,0.0,9.471,7.154,41.0,21.0,117.0,4.0,37.0,170.0,75.0,44.118,29.0,8.0,27.586,3.0,0.0,20.0,0.0,2.0,,,,,,,,,,,
208706,NEW,39,Newcastle United FC,Bruno Guimarães,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Bruno,Midfielder,Guimarães Rodriguez Moura,4,1997-11-16,72m84nwa6dshu3ibmy13dz5rd,Defensive Midfielder,28.54,29.0,2455.0,9.0,5.6,3.4,42.0,23.0,21.43,0.13,7.0,4.02,2.98,40.0,21.0,17.5,0.1,2455.0,29.0,45.0,29.0,2.09,22.22,4.983,3.696,5.0,3.0,1451.0,1250.0,86.15,565.0,446.0,78.94,37.0,8.0,21.62,21.0,8.0,38.1,29.0,433.0,4252.181,214.0,1909.53,4.0,0.0,13.0,2.0,9.82,8.923,62.0,15.0,135.0,3.0,36.0,298.0,155.0,52.013,35.0,13.0,37.143,6.0,0.0,45.0,0.0,2.0,,,,,,,,,,,
208912,BUR,4,Burnley FC,Joe Worrall,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,Joe,Defender,Worrall,90,1997-01-10,1tuivl8zdnsaz8vbed2z582qx,Central Defender,29.39,11.0,497.0,0.0,0.08,-0.08,1.0,0.0,0.0,0.08,0.0,0.08,-0.08,1.0,0.0,0.0,0.08,497.0,11.0,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,155.0,125.0,80.65,22.0,6.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,98.228,2.0,-2.73,0.0,0.0,0.0,0.0,8.186,-1.365,4.0,5.0,10.0,7.0,60.0,10.0,4.0,40.0,42.0,21.0,50.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,
209036,MCI,15,Manchester City FC,Marc Guéhi,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Marc,Defender,Guéhi,43,2000-07-13,9ipux4xiejibplsbbhqz8d5gp,Central Defender,25.88,35.0,3150.0,3.0,4.12,-1.12,32.0,9.0,9.38,0.13,3.0,4.12,-1.12,32.0,9.0,9.38,0.13,3150.0,35.0,18.0,15.0,0.68,0.0,2.318,2.315,3.0,2.0,2309.0,2070.0,89.65,495.0,398.0,80.4,17.0,3.0,17.65,3.0,3.0,100.0,35.0,586.0,6274.84,330.0,3453.66,0.0,0.0,3.0,1.0,10.708,10.466,46.0,50.0,138.0,22.0,164.0,148.0,91.0,61.486,158.0,103.0,65.19,6.0,0.0,25.0,0.0,0.0,,,,,,,,,,,
209041,WOL,47,Wolverhampton Wanderers FC,Angel Gomes,Wolverhampton Wanderers,Wolves,b9si1jn1lfxfund69e9ogcu2n,Angel,Midfielder,Gomes,39,2000-08-31,7nivkfkngr374fx5totgektm1,Attacking Midfielder,25.75,12.0,464.0,0.0,0.26,-0.26,6.0,2.0,0.0,0.04,0.0,0.26,-0.26,6.0,2.0,0.0,0.04,464.0,12.0,6.0,6.0,3.37,0.0,0.278,0.259,0.0,0.0,188.0,161.0,85.64,58.0,47.0,81.03,3.0,1.0,33.33,1.0,0.0,0.0,11.0,39.0,343.74,18.0,129.255,1.0,0.0,0.0,0.0,8.814,7.181,10.0,0.0,17.0,2.0,4.0,40.0,23.0,57.5,4.0,2.0,50.0,1.0,0.0,7.0,0.0,0.0,,,,,,,,,,,
209046,NFO,7,Nottingham Forest FC,Callum Hudson-Odoi,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Callum,Forward,Hudson-Odoi,17,2000-11-07,7y6f63pj7horkzhdzbge02rqh,Winger,25.56,30.0,1844.0,3.0,2.8,0.2,30.0,10.0,10.0,0.09,3.0,2.8,0.2,30.0,10.0,10.0,0.09,1844.0,30.0,44.0,40.0,6.15,0.0,2.984,2.929,4.0,4.0,657.0,586.0,89.19,372.0,329.0,88.44,87.0,12.0,13.79,1.0,0.0,0.0,30.0,349.0,4451.589,199.0,2403.66,17.0,2.0,26.0,0.0,12.755,12.079,14.0,8.0,68.0,2.0,14.0,125.0,56.0,44.8,12.0,3.0,25.0,0.0,0.0,12.0,0.0,3.0,,,,,,,,,,,
209243,AVL,19,Aston Villa FC,Jadon Sancho,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Jadon,Forward,Sancho,7,2000-03-25,cv8egyrq9dlfgeamk6b7fdgq1,Winger,26.19,23.0,873.0,0.0,0.58,-0.58,10.0,3.0,0.0,0.06,0.0,0.58,-0.58,10.0,3.0,0.0,0.06,873.0,23.0,21.0,18.0,4.81,4.76,1.936,1.81,2.0,1.0,378.0,316.0,83.6,211.0,169.0,80.09,19.0,2.0,10.53,0.0,0.0,0.0,22.0,119.0,1430.074,62.0,707.07,6.0,0.0,6.0,0.0,12.017,11.404,7.0,2.0,26.0,0.0,9.0,57.0,25.0,43.86,9.0,3.0,33.333,0.0,0.0,3.0,0.0,3.0,,,,,,,,,,,
209244,MCI,47,Manchester City FC,Phil Foden,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Phil,Midfielder,Foden,43,2000-05-28,693z0rzfh3m0h0wsma9v8c9ux,Attacking Midfielder,26.01,33.0,2084.0,7.0,6.15,0.85,55.0,19.0,12.73,0.11,7.0,6.15,0.85,55.0,19.0,12.73,0.11,2084.0,33.0,54.0,31.0,2.59,33.33,4.768,2.911,5.0,4.0,1210.0,1067.0,88.18,463.0,373.0,80.56,23.0,4.0,17.39,13.0,7.0,53.85,33.0,301.0,3027.544,137.0,1183.245,14.0,1.0,7.0,1.0,10.058,8.637,34.0,9.0,102.0,3.0,12.0,176.0,90.0,51.136,24.0,6.0,25.0,4.0,0.0,18.0,0.0,3.0,,,,,,,,,,,
209289,FUL,32,Fulham FC,Emile Smith Rowe,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Emile,Midfielder,Smith Rowe,54,2000-07-28,4ali7e2nk26rfzr0660xdrx0p,Attacking Midfielder,25.84,37.0,1928.0,3.0,4.77,-1.77,36.0,11.0,8.33,0.13,3.0,4.77,-1.77,36.0,11.0,8.33,0.13,1928.0,37.0,18.0,18.0,1.97,0.0,1.107,1.107,0.0,0.0,920.0,838.0,91.09,330.0,288.0,87.27,13.0,1.0,7.69,0.0,0.0,0.0,35.0,256.0,2696.478,135.0,1238.37,7.0,0.0,4.0,0.0,10.533,9.173,35.0,22.0,71.0,1.0,18.0,125.0,65.0,52.0,20.0,7.0,35.0,1.0,0.0,10.0,0.0,3.0,,,,,,,,,,,
209365,MUN,4,Manchester United FC,Matthijs de Ligt,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Matthijs,Defender,de Ligt,1,1999-08-12,10zt8rbgbmyqxr1m13wm5gfs9,Central Defender,26.81,13.0,1170.0,1.0,1.46,-0.46,11.0,3.0,9.09,0.13,1.0,1.46,-0.46,11.0,3.0,9.09,0.13,1170.0,13.0,3.0,3.0,0.5,0.0,0.766,0.765,0.0,0.0,612.0,537.0,87.75,59.0,35.0,59.32,5.0,4.0,80.0,2.0,2.0,100.0,13.0,110.0,890.861,47.0,340.41,1.0,0.0,1.0,0.0,8.099,7.243,19.0,15.0,40.0,6.0,68.0,37.0,24.0,64.865,81.0,50.0,61.728,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,
209400,CRY,18,Crystal Palace FC,Daichi Kamada,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Daichi,Midfielder,Kamada,31,1996-08-05,az15xx7m923srf9gdbwmiyga1,Attacking Midfielder,29.82,28.0,1908.0,0.0,1.65,-1.65,19.0,4.0,0.0,0.09,0.0,1.65,-1.65,19.0,4.0,0.0,0.09,1908.0,28.0,20.0,15.0,1.86,25.0,3.242,2.488,0.0,0.0,825.0,693.0,84.0,241.0,178.0,73.86,14.0,6.0,42.86,9.0,4.0,44.44,25.0,236.0,2614.091,125.0,1267.35,5.0,0.0,5.0,0.0,11.077,10.139,63.0,14.0,108.0,1.0,23.0,182.0,102.0,56.044,29.0,14.0,48.276,3.0,0.0,30.0,0.0,1.0,,,,,,,,,,,
210156,NFO,9,Nottingham Forest FC,Taiwo Awoniyi,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Taiwo,Forward,Awoniyi,17,1997-08-12,55eiicx10oqok1601fqyovt1x,Striker,28.81,17.0,481.0,4.0,3.58,0.42,15.0,8.0,26.67,0.24,4.0,3.58,0.42,15.0,8.0,26.67,0.24,481.0,17.0,6.0,5.0,6.76,0.0,0.77,0.77,1.0,1.0,75.0,60.0,80.0,29.0,24.0,82.76,1.0,0.0,0.0,1.0,1.0,100.0,12.0,25.0,361.715,19.0,229.845,3.0,1.0,1.0,0.0,14.469,12.097,2.0,1.0,18.0,1.0,4.0,32.0,11.0,34.375,50.0,9.0,18.0,2.0,0.0,10.0,0.0,6.0,,,,,,,,,,,
210462,NFO,6,Nottingham Forest FC,Ibrahim Sangaré,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Ibrahim,Midfielder,Sangaré,17,1997-12-02,1abb1gcw7arw1nkbuxnccjca1,Central Midfielder,28.5,28.0,2080.0,2.0,1.15,0.85,16.0,5.0,12.5,0.07,2.0,1.15,0.85,16.0,5.0,12.5,0.07,2080.0,28.0,12.0,10.0,1.08,0.0,1.795,1.777,2.0,2.0,956.0,830.0,86.82,233.0,180.0,77.25,8.0,0.0,0.0,3.0,2.0,66.67,27.0,209.0,2049.669,90.0,850.08,1.0,0.0,3.0,1.0,9.807,9.445,59.0,25.0,114.0,19.0,50.0,179.0,87.0,48.603,51.0,24.0,47.059,5.0,0.0,42.0,2.0,0.0,,,,,,,,,,,
210494,WHU,5,West Ham United FC,Nayef Aguerd,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Nayef,Defender,Aguerd,21,1996-03-30,3o0zpl9cnmna2hyk595ja0xrd,Central Defender,30.18,2.0,180.0,0.0,0.1,-0.1,2.0,0.0,0.0,0.05,0.0,0.1,-0.1,2.0,0.0,0.0,0.05,180.0,2.0,0.0,0.0,0.0,0.0,0.026,0.026,0.0,0.0,115.0,104.0,90.43,21.0,17.0,80.95,2.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,306.324,14.0,174.51,0.0,0.0,0.0,0.0,10.563,12.465,1.0,1.0,8.0,2.0,11.0,3.0,3.0,100.0,7.0,4.0,57.143,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
211975,MCI,25,Manchester City FC,Manuel Akanji,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Manuel,Defender,Akanji,43,1995-07-19,211975,Central Defender,30.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
212314,FUL,20,Fulham FC,Sasa Lukic,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Sasa,Midfielder,Lukic,54,1996-08-13,cdrzpuj49ploquvdolgh5c3bp,Central Midfielder,29.8,26.0,1734.0,1.0,2.26,-1.26,18.0,6.0,5.56,0.13,1.0,2.26,-1.26,18.0,6.0,5.56,0.13,1734.0,26.0,28.0,17.0,2.51,32.14,1.907,1.122,2.0,1.0,730.0,625.0,85.62,219.0,172.0,78.54,16.0,4.0,25.0,2.0,1.0,50.0,25.0,188.0,2278.64,103.0,1270.29,2.0,0.0,6.0,0.0,12.12,12.333,49.0,18.0,71.0,9.0,36.0,155.0,80.0,51.613,57.0,23.0,40.351,9.0,0.0,53.0,0.0,2.0,,,,,,,,,,,
212319,TOT,9,Tottenham Hotspur FC,Richarlison,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Richarlison,Forward,de Andrade,6,1997-05-10,c5zmr0m17riujelm4up44etih,Second Striker,29.06,32.0,1957.0,11.0,8.09,2.91,61.0,26.0,18.03,0.13,11.0,8.09,2.91,61.0,26.0,18.03,0.13,1957.0,32.0,20.0,16.0,5.1,0.0,1.465,1.464,4.0,2.0,317.0,197.0,62.15,165.0,99.0,60.0,18.0,0.0,0.0,2.0,1.0,50.0,25.0,96.0,1010.594,54.0,485.52,10.0,0.0,0.0,0.0,10.527,8.991,27.0,5.0,61.0,3.0,51.0,155.0,70.0,45.161,173.0,69.0,39.884,5.0,0.0,23.0,0.0,10.0,,,,,,,,,,,
