player_id,contestantShortName,shirt_number,team_uuid,age,last_name,first_name,player,squad_position,contestantName,squad_position_detailed,date_of_birth,contestantCode,player_uuid,contestantClubName,team_id,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
204137,Millwall,45,40d2qd8lr1tgsvmg5l1fzaf4o,29.62,Harding,Wes,Wes Harding,Defender,Millwall FC,Full Back,1996-10-20,MIL,cajvzaeu5fatr0xgwozmhypyh,Millwall,103,8.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,8.0,0.0,0.0,0.0,0.0,0.034,0.033,0.0,0.0,83.0,54.0,65.06,31.0,18.0,58.06,2.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,144.047,11.0,81.795,0.0,0.0,0.0,0.0,8.473,7.436,5.0,2.0,8.0,2.0,12.0,13.0,6.0,46.154,12.0,8.0,66.667,0.0,0.0,5.0,0.0,2.0,,,,,,,,,,,
204216,Portsmouth,37,80jtkz2echk6yyyb9e2595cxr,31.16,Anderson,Keshi,Keshi Anderson,Midfielder,Portsmouth FC,0,1995-04-06,POR,akt7uqijd1p76jwd3mxrl0vl5,Portsmouth,47,26.0,969.0,2.0,0.79,1.21,13.0,5.0,15.38,0.06,2.0,0.79,1.21,13.0,5.0,15.38,0.06,969.0,26.0,15.0,15.0,4.3,0.0,1.507,1.504,0.0,0.0,355.0,284.0,80.0,150.0,108.0,72.0,40.0,8.0,20.0,0.0,0.0,0.0,25.0,153.0,1899.01,89.0,979.545,1.0,0.0,8.0,0.0,12.412,11.006,26.0,3.0,54.0,2.0,21.0,116.0,61.0,52.586,22.0,11.0,50.0,3.0,0.0,10.0,0.0,6.0,,,,,,,,,,,
204694,Stoke,11,4qioq44vcv619vnyy2rpovk4e,26.54,Bozeník,Róbert,Róbert Bozeník,Forward,Stoke City FC,0,1999-11-18,STO,3batawbh7y4sjkeo4hn34svzd,Stoke City,110,22.0,825.0,1.0,2.58,-1.58,24.0,8.0,4.17,0.11,1.0,2.58,-1.58,24.0,8.0,4.17,0.11,825.0,22.0,6.0,6.0,4.44,0.0,0.237,0.237,0.0,0.0,138.0,90.0,65.22,41.0,23.0,56.1,3.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,258.849,7.0,-11.865,3.0,0.0,2.0,0.0,8.926,-1.695,6.0,2.0,15.0,1.0,9.0,73.0,17.0,23.288,80.0,34.0,42.5,2.0,0.0,39.0,0.0,16.0,,,,,,,,,,,
204813,Coventry,22,dacoc20k0n3fxu4zek8wufmko,26.4,Latibeaudiere,Joel,Joel Latibeaudiere,Defender,Coventry City FC,Central Defender,2000-01-06,COV,etoqaphedaubfn19ba3c4f65l,Coventry City,9,15.0,1275.0,0.0,0.66,-0.66,6.0,0.0,0.0,0.11,0.0,0.66,-0.66,6.0,0.0,0.0,0.11,1275.0,15.0,2.0,1.0,0.13,0.0,0.227,0.227,1.0,1.0,784.0,690.0,88.01,99.0,62.0,62.63,3.0,1.0,33.33,0.0,0.0,0.0,15.0,181.0,1651.579,64.0,483.525,0.0,0.0,0.0,0.0,9.125,7.555,9.0,11.0,35.0,13.0,79.0,37.0,22.0,59.459,82.0,38.0,46.341,1.0,1.0,9.0,0.0,1.0,,,,,,,,,,,
204814,Derby,25,3ptd7zlc5isrongig0wij2id4,27.12,Brereton,Ben,Ben Brereton,Forward,Derby County FC,0,1999-04-18,DER,aki4rp2wba5l3t05fzymgot0p,Derby County,24,40.0,3067.0,7.0,7.29,-0.29,59.0,23.0,11.86,0.12,6.0,6.51,-0.51,58.0,22.0,10.34,0.11,3067.0,40.0,35.0,32.0,4.68,0.0,3.715,3.709,3.0,3.0,708.0,524.0,74.01,313.0,197.0,62.94,45.0,11.0,24.44,5.0,4.0,80.0,39.0,244.0,3067.063,132.0,1423.8,15.0,1.0,14.0,1.0,12.57,10.786,16.0,4.0,105.0,3.0,30.0,195.0,70.0,35.897,68.0,22.0,32.353,8.0,0.0,38.0,0.0,5.0,,,,,,,,,,,
204863,Southampton,3,d5ydtvt96bv7fq04yqm2w2632,29.97,Manning,Ryan,Ryan Manning,Defender,Southampton FC,Full Back,1996-06-14,SOU,3zw39xix3plzadostqy8z06ol,Southampton,20,45.0,3429.0,8.0,3.37,4.63,55.0,16.0,14.55,0.06,8.0,3.37,4.63,55.0,16.0,14.55,0.06,3429.0,45.0,82.0,45.0,2.4,37.8,9.516,5.283,6.0,2.0,1958.0,1550.0,79.16,726.0,489.0,67.36,151.0,29.0,19.21,4.0,1.0,25.0,43.0,405.0,4192.353,233.0,2306.745,4.0,0.0,14.0,1.0,10.351,9.9,64.0,48.0,162.0,12.0,85.0,196.0,125.0,63.776,84.0,46.0,54.762,4.0,0.0,29.0,0.0,1.0,,,,,,,,,,,
205118,Birmingham,26,8kreqtde5jdktcib0kg7dknac,28.42,Osayi-Samuel,Bright,Bright Osayi-Samuel,Defender,Birmingham City FC,Full Back,1997-12-31,BIR,4wah6i1aeytzatgkvfn7vakfd,Birmingham City,41,27.0,1554.0,0.0,0.33,-0.33,2.0,1.0,0.0,0.16,0.0,0.33,-0.33,2.0,1.0,0.0,0.16,1554.0,27.0,7.0,6.0,1.06,0.0,0.544,0.533,1.0,1.0,580.0,474.0,81.72,164.0,124.0,75.61,25.0,4.0,16.0,0.0,0.0,0.0,26.0,150.0,1841.637,83.0,899.745,0.0,0.0,1.0,0.0,12.278,10.84,28.0,15.0,76.0,2.0,33.0,134.0,71.0,52.985,48.0,23.0,47.917,6.0,0.0,22.0,0.0,4.0,,,,,,,,,,,
205582,Millwall,7,40d2qd8lr1tgsvmg5l1fzaf4o,29.24,Nisbet,Kevin,Kevin Nisbet,Forward,Millwall FC,Striker,1997-03-08,MIL,4w3ipvncxgip8rxi2sf0l971l,Millwall,103,2.0,13.0,0.0,0.28,-0.28,2.0,0.0,0.0,0.14,0.0,0.28,-0.28,2.0,0.0,0.0,0.14,13.0,2.0,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,5.0,3.0,60.0,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.361,0.0,4.2,1.0,0.0,0.0,0.0,5.361,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
205649,Blackburn,3,ep3im6aygoatju4u3ws8v3mog,27.42,Pickering,Harry,Harry Pickering,Defender,Blackburn Rovers FC,Full Back,1998-12-29,BLA,3cpoap17njgxl0qfuh65spn1l,Blackburn Rovers,5,15.0,718.0,0.0,0.85,-0.85,6.0,2.0,0.0,0.14,0.0,0.85,-0.85,6.0,2.0,0.0,0.14,718.0,15.0,9.0,6.0,2.38,33.33,0.362,0.287,0.0,0.0,262.0,176.0,67.18,83.0,46.0,55.42,16.0,5.0,31.25,0.0,0.0,0.0,12.0,55.0,514.222,31.0,259.14,0.0,0.0,3.0,0.0,9.349,8.359,7.0,2.0,22.0,0.0,35.0,25.0,12.0,48.0,42.0,23.0,54.762,1.0,0.0,9.0,1.0,0.0,,,,,,,,,,,
205776,Charlton,26,2ezfenuwk3y65p8jdbj55xqt0,26.85,Rankin-Costello,Joe,Joe Rankin-Costello,Midfielder,Charlton Athletic FC,0,1999-07-26,CHA,9yzkqp8pfkjpcb3y6lzstpe5l,Charlton Athletic,33,23.0,813.0,2.0,2.38,-0.38,17.0,4.0,11.76,0.14,2.0,2.38,-0.38,17.0,4.0,11.76,0.14,813.0,23.0,8.0,7.0,2.62,12.5,0.706,0.661,0.0,0.0,276.0,205.0,74.28,115.0,80.0,69.57,11.0,1.0,9.09,0.0,0.0,0.0,17.0,77.0,844.465,43.0,493.08,4.0,0.0,4.0,0.0,10.967,11.467,14.0,4.0,31.0,6.0,14.0,52.0,29.0,55.769,21.0,11.0,52.381,5.0,0.0,11.0,0.0,0.0,,,,,,,,,,,
207270,Preston,1,5kq4izdz28qjaxoa6ujclwghj,28.87,Iversen,Daniel,Daniel Iversen,Goalkeeper,Preston North End FC,0,1997-07-19,PNE,bm9qgspytvdwy514kk6ytztg5,Preston North End,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,3195.0,4140.0,77.0,3.0,42.0,102.0,70.83,6.68,1.15,45.68
207722,Preston,12,5kq4izdz28qjaxoa6ujclwghj,28.11,Walton,Jack,Jack Walton,Goalkeeper,Preston North End FC,0,1998-04-23,PNE,a97lovkim5o3xqd92bc80l5ux,Preston North End,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,270.0,4140.0,7.0,0.0,8.0,14.0,63.64,-1.06,0.75,6.94
209006,Millwall,2,40d2qd8lr1tgsvmg5l1fzaf4o,27.43,McNamara,Dan,Dan McNamara,Defender,Millwall FC,Full Back,1998-12-27,MIL,6x5749al9888agvdb1n3m06ei,Millwall,103,16.0,577.0,0.0,0.22,-0.22,5.0,2.0,0.0,0.04,0.0,0.22,-0.22,5.0,2.0,0.0,0.04,577.0,16.0,1.0,1.0,0.5,0.0,0.201,0.192,0.0,0.0,206.0,153.0,74.27,76.0,47.0,61.84,6.0,1.0,16.67,0.0,0.0,0.0,10.0,42.0,414.265,19.0,125.475,1.0,0.0,0.0,0.0,9.863,6.604,9.0,11.0,30.0,1.0,26.0,40.0,19.0,47.5,31.0,12.0,38.71,3.0,0.0,13.0,0.0,0.0,,,,,,,,,,,
209035,Birmingham,37,8kreqtde5jdktcib0kg7dknac,25.6,Panzo,Jonathan,Jonathan Panzo,Defender,Birmingham City FC,Central Defender,2000-10-25,BIR,26gkn2dugfu5ae008tjjv51bd,Birmingham City,41,8.0,560.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,560.0,8.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,259.0,218.0,84.17,33.0,21.0,63.64,5.0,1.0,20.0,0.0,0.0,0.0,8.0,67.0,776.845,32.0,283.29,0.0,0.0,0.0,0.0,11.595,8.853,5.0,9.0,21.0,2.0,39.0,22.0,7.0,31.818,41.0,23.0,56.098,1.0,0.0,11.0,0.0,1.0,,,,,,,,,,,
209042,Leicester,22,avxknfz4f6ob0rv9dbnxdzde0,25.71,Skipp,Oliver,Oliver Skipp,Midfielder,Leicester City FC,Central Midfielder,2000-09-16,LEI,9bamtyvun46xn9e64lqn9ogyx,Leicester City,13,34.0,2660.0,1.0,1.43,-0.43,8.0,4.0,12.5,0.18,1.0,1.43,-0.43,8.0,4.0,12.5,0.18,2660.0,34.0,12.0,12.0,1.18,0.0,0.726,0.698,0.0,0.0,1057.0,881.0,83.35,191.0,130.0,68.06,3.0,0.0,0.0,1.0,0.0,0.0,33.0,173.0,1810.083,75.0,749.595,1.0,0.0,2.0,0.0,10.463,9.995,55.0,29.0,126.0,15.0,57.0,166.0,90.0,54.217,55.0,25.0,45.455,5.0,0.0,37.0,0.0,0.0,,,,,,,,,,,
209299,Birmingham,27,8kreqtde5jdktcib0kg7dknac,26.92,Fujimoto,Kanya,Kanya Fujimoto,Midfielder,Birmingham City FC,0,1999-07-01,BIR,rzxtat0t3okt8tikf5mvdxm2,Birmingham City,41,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,3.0,3.0,16.67,0.0,0.031,0.031,0.0,0.0,18.0,17.0,94.44,12.0,11.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,41.43,0.0,-5.46,0.0,0.0,0.0,0.0,8.286,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
209706,Oxford,1,ahm0t06rup1bkd9z0mxl2lmph,26.74,Cumming,Jamie,Jamie Cumming,Goalkeeper,Oxford United FC,Goalkeeper,1999-09-04,OXF,32sqctjujedqsab4xwy1pwlbd,Oxford United,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,4140.0,4140.0,100.0,2.0,59.0,135.0,69.59,4.8,1.07,61.8
209801,Hull,20,f0figafm2v9h8ofo6slajj7xf,29.24,Hadziahmetovic,Amir,Amir Hadziahmetovic,Midfielder,Hull City AFC,0,1997-03-08,HUL,e26emx57uoe6lgywamks2b5xx,Hull City,88,37.0,2127.0,0.0,0.44,-0.44,12.0,0.0,0.0,0.04,0.0,0.44,-0.44,12.0,0.0,0.0,0.04,2127.0,37.0,22.0,14.0,1.52,27.27,2.333,1.474,2.0,1.0,960.0,727.0,75.73,287.0,170.0,59.23,13.0,1.0,7.69,2.0,1.0,50.0,37.0,219.0,2183.798,87.0,618.45,1.0,0.0,5.0,0.0,9.972,7.109,52.0,20.0,125.0,10.0,47.0,150.0,89.0,59.333,56.0,23.0,41.071,1.0,0.0,20.0,0.0,0.0,,,,,,,,,,,
210440,Bristol City,17,c5485h5qulh4l0k0py5b9xug1,28.83,Sykes,Mark,Mark Sykes,Midfielder,Bristol City FC,Central Midfielder,1997-08-04,BRC,e9j1r70xh3lz11vo7dz2ds3bp,Bristol City,113,38.0,2143.0,4.0,1.34,2.66,21.0,6.0,19.05,0.06,4.0,1.34,2.66,21.0,6.0,19.05,0.06,2143.0,38.0,23.0,20.0,2.55,8.7,2.768,2.493,1.0,1.0,805.0,588.0,73.04,326.0,214.0,65.64,54.0,13.0,24.07,4.0,3.0,75.0,36.0,213.0,2242.58,107.0,923.055,6.0,0.0,5.0,1.0,10.529,8.627,39.0,14.0,121.0,3.0,45.0,150.0,80.0,53.333,54.0,24.0,44.444,2.0,0.0,18.0,0.0,5.0,,,,,,,,,,,
212596,Portsmouth,1,80jtkz2echk6yyyb9e2595cxr,29.27,Schmid,Nicolas,Nicolas Schmid,Goalkeeper,Portsmouth FC,Goalkeeper,1997-02-22,POR,5vr6y3omhw790u626opkw8p2h,Portsmouth,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,2996.0,4140.0,72.0,2.0,45.0,81.0,64.29,0.26,1.0,43.26
213292,Hull,11,f0figafm2v9h8ofo6slajj7xf,30.39,Akintola,David,David Akintola,Forward,Hull City AFC,0,1996-01-13,HUL,54xqja3baqxzvceb9of2pcag9,Hull City,88,20.0,501.0,1.0,0.6,0.4,10.0,4.0,10.0,0.06,1.0,0.6,0.4,10.0,4.0,10.0,0.06,501.0,20.0,7.0,5.0,4.13,0.0,1.403,1.402,2.0,2.0,121.0,94.0,77.69,44.0,28.0,63.64,5.0,1.0,20.0,1.0,1.0,100.0,18.0,54.0,577.308,32.0,327.705,1.0,0.0,4.0,2.0,10.691,10.241,12.0,2.0,33.0,0.0,10.0,55.0,19.0,34.545,23.0,10.0,43.478,3.0,0.0,16.0,0.0,5.0,,,,,,,,,,,
213482,Sheff Wed,7,1musyruv2ufjrjnj6gvdbr8kt,27.27,Valery,Yan,Yan Valery,Defender,Sheffield Wednesday FC,0,1999-02-22,SHW,9tdb905kq5becch102boicdex,Sheffield Wednesday,19,23.0,2050.0,0.0,1.11,-1.11,23.0,7.0,0.0,0.05,0.0,1.11,-1.11,23.0,7.0,0.0,0.05,2050.0,23.0,16.0,15.0,2.06,0.0,2.057,2.055,1.0,1.0,740.0,570.0,77.03,204.0,139.0,68.14,39.0,5.0,12.82,2.0,1.0,50.0,23.0,240.0,2702.603,127.0,1437.135,7.0,0.0,6.0,0.0,11.261,11.316,41.0,13.0,107.0,6.0,47.0,190.0,95.0,50.0,85.0,46.0,54.118,2.0,0.0,18.0,0.0,2.0,,,,,,,,,,,
214466,Millwall,39,40d2qd8lr1tgsvmg5l1fzaf4o,26.28,Smallbone,Will,Will Smallbone,Midfielder,Millwall FC,0,2000-02-21,MIL,aqvkylme8y0hfk6zomed6wlwp,Millwall,103,10.0,333.0,0.0,0.62,-0.62,5.0,2.0,0.0,0.12,0.0,0.62,-0.62,5.0,2.0,0.0,0.12,333.0,10.0,4.0,4.0,3.54,0.0,0.352,0.351,0.0,0.0,116.0,82.0,70.69,48.0,31.0,64.58,5.0,1.0,20.0,1.0,0.0,0.0,8.0,20.0,197.834,9.0,69.3,1.0,0.0,0.0,0.0,9.892,7.7,8.0,2.0,16.0,0.0,5.0,23.0,10.0,43.478,9.0,4.0,44.444,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,
214475,Wrexham,22,206vnsjv8ho5kpf88y0u2gaic,27.12,O'Connor,Thomas,Thomas O'Connor,Midfielder,Wrexham FC,Central Midfielder,1999-04-21,WRE,214475,Wrexham,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
214964,Middlesbrough,25,cq0jd5ztepqjjeikk5trb15vr,28.8,Edmundson,George,George Edmundson,Defender,Middlesbrough FC,Central Defender,1997-08-15,MID,c4p70bri4hf1ktz4xfv5j87vt,Middlesbrough,25,7.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,7.0,0.0,0.0,0.0,0.0,0.023,0.006,0.0,0.0,107.0,90.0,84.11,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,271.673,14.0,110.46,0.0,0.0,0.0,0.0,10.062,7.89,3.0,6.0,7.0,2.0,24.0,7.0,4.0,57.143,15.0,9.0,60.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
215066,Birmingham,20,8kreqtde5jdktcib0kg7dknac,26.11,Cochrane,Alex,Alex Cochrane,Defender,Birmingham City FC,0,2000-04-21,BIR,9fk3a8f7bhmecbubtfuqs9jvt,Birmingham City,41,21.0,1536.0,1.0,0.33,0.67,9.0,4.0,11.11,0.04,1.0,0.33,0.67,9.0,4.0,11.11,0.04,1536.0,21.0,18.0,8.0,0.97,33.33,1.688,0.542,4.0,1.0,838.0,662.0,79.0,232.0,155.0,66.81,51.0,9.0,17.65,0.0,0.0,0.0,20.0,155.0,1440.064,92.0,828.45,0.0,0.0,3.0,0.0,9.291,9.005,21.0,19.0,42.0,2.0,57.0,71.0,43.0,60.563,49.0,23.0,46.939,3.0,0.0,10.0,0.0,0.0,,,,,,,,,,,
215069,Charlton,41,2ezfenuwk3y65p8jdbj55xqt0,27.1,Knibbs,Harvey,Harvey Knibbs,Midfielder,Charlton Athletic FC,0,1999-04-26,CHA,b3cehdu46pljqap9xw1j7pcyx,Charlton Athletic,33,26.0,657.0,3.0,1.72,1.28,8.0,4.0,37.5,0.22,3.0,1.72,1.28,8.0,4.0,37.5,0.22,657.0,26.0,9.0,9.0,7.63,0.0,0.49,0.49,0.0,0.0,123.0,74.0,60.16,55.0,26.0,47.27,8.0,2.0,25.0,0.0,0.0,0.0,13.0,23.0,200.493,11.0,91.875,0.0,0.0,3.0,0.0,8.717,8.352,20.0,3.0,11.0,2.0,8.0,67.0,30.0,44.776,48.0,17.0,35.417,4.0,0.0,19.0,0.0,3.0,,,,,,,,,,,
215476,Norwich,9,suz80crpy3anixyzccmu6jzp,26.28,Sargent,Josh,Josh Sargent,Forward,Norwich City FC,Striker,2000-02-20,NOR,3yz0kut1bzvlb00jl6qx9awo9,Norwich City,45,23.0,1953.0,7.0,9.26,-2.26,58.0,18.0,12.07,0.16,6.0,8.47,-2.47,57.0,17.0,10.53,0.15,1953.0,23.0,21.0,18.0,6.29,0.0,1.927,1.927,3.0,3.0,311.0,222.0,71.38,138.0,90.0,65.22,7.0,1.0,14.29,0.0,0.0,0.0,22.0,136.0,1627.809,63.0,779.415,17.0,1.0,9.0,3.0,11.969,12.372,8.0,6.0,50.0,5.0,31.0,102.0,51.0,50.0,118.0,42.0,35.593,0.0,0.0,12.0,0.0,11.0,,,,,,,,,,,
215974,Portsmouth,2,80jtkz2echk6yyyb9e2595cxr,26.61,Williams,Jordan,Jordan Williams,Defender,Portsmouth FC,Central Defender,1999-10-22,POR,4nm1tx8buxym4bf9f2pti2fhl,Portsmouth,47,30.0,1778.0,1.0,0.32,0.68,4.0,1.0,25.0,0.08,1.0,0.32,0.68,4.0,1.0,25.0,0.08,1778.0,30.0,13.0,10.0,1.85,7.69,0.965,0.957,2.0,2.0,546.0,412.0,75.46,184.0,123.0,66.85,31.0,6.0,19.35,1.0,0.0,0.0,28.0,146.0,1745.797,78.0,959.28,2.0,1.0,6.0,0.0,11.958,12.298,50.0,20.0,67.0,8.0,55.0,121.0,69.0,57.025,42.0,21.0,50.0,4.0,0.0,18.0,0.0,1.0,,,,,,,,,,,
216616,Ipswich,26,8b523ujgl21tbc01me65q0aoh,27.25,O'Shea,Dara,Dara O'Shea,Defender,Ipswich Town FC,Central Defender,1999-03-04,IPS,dw5enxkcunwwewbmz8xq5ceeh,Ipswich Town,40,46.0,4140.0,1.0,3.28,-2.28,42.0,9.0,2.38,0.08,1.0,3.28,-2.28,42.0,9.0,2.38,0.08,4140.0,46.0,15.0,12.0,0.41,13.33,1.957,1.944,1.0,1.0,3092.0,2593.0,83.86,503.0,264.0,52.49,11.0,2.0,18.18,2.0,0.0,0.0,46.0,732.0,7509.99,417.0,4125.87,2.0,0.0,1.0,0.0,10.26,9.894,25.0,39.0,182.0,44.0,292.0,98.0,65.0,66.327,244.0,171.0,70.082,0.0,0.0,19.0,0.0,5.0,,,,,,,,,,,
216620,Middlesbrough,21,cq0jd5ztepqjjeikk5trb15vr,26.96,Forss,Marcus,Marcus Forss,Forward,Middlesbrough FC,Striker,1999-06-18,MID,ezhz85tya5qbfk1x0ksrc2y21,Middlesbrough,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.086,1.0,5.04,0.0,0.0,0.0,0.0,5.086,5.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
218023,QPR,3,72nmbktwvcj3wizfp37yjf0dp,28.62,Dunne,Jimmy,Jimmy Dunne,Defender,Queens Park Rangers FC,Central Defender,1997-10-19,QPR,3odx6ohq49pi71ln8vuierppl,Queens Park Rangers,52,39.0,3482.0,3.0,1.93,1.07,28.0,8.0,10.71,0.07,3.0,1.93,1.07,28.0,8.0,10.71,0.07,3482.0,39.0,20.0,17.0,1.04,0.0,2.833,2.814,3.0,3.0,1670.0,1322.0,79.16,372.0,191.0,51.34,20.0,9.0,45.0,1.0,1.0,100.0,39.0,391.0,4281.021,199.0,1984.605,3.0,0.0,4.0,0.0,10.949,9.973,48.0,33.0,128.0,27.0,264.0,149.0,76.0,51.007,289.0,182.0,62.976,6.0,0.0,34.0,0.0,2.0,,,,,,,,,,,
218218,Leicester,3,avxknfz4f6ob0rv9dbnxdzde0,28.16,Faes,Wout,Wout Faes,Defender,Leicester City FC,Central Defender,1998-04-03,LEI,72d5uxwcmvhd6mzthxuvev1sl,Leicester City,13,15.0,854.0,1.0,0.73,0.27,7.0,3.0,14.29,0.1,1.0,0.73,0.27,7.0,3.0,14.29,0.1,854.0,15.0,2.0,1.0,0.17,0.0,0.487,0.486,1.0,1.0,604.0,548.0,90.73,97.0,68.0,70.1,2.0,1.0,50.0,0.0,0.0,0.0,15.0,139.0,1447.679,81.0,838.11,1.0,0.0,0.0,0.0,10.415,10.347,6.0,8.0,33.0,2.0,62.0,19.0,10.0,52.632,30.0,10.0,33.333,1.0,0.0,6.0,1.0,0.0,,,,,,,,,,,
218242,West Bromwich,17,d1lhefp805y0rcbjqkpu4fq0n,25.85,Diakité,Ousmane,Ousmane Diakité,Midfielder,West Bromwich Albion FC,0,2000-07-25,WBA,3mvocoie04y5ipvojiozy41yh,West Bromwich Albion,35,36.0,2403.0,1.0,2.99,-1.99,27.0,6.0,3.7,0.11,1.0,2.99,-1.99,27.0,6.0,3.7,0.11,2403.0,36.0,13.0,13.0,1.08,0.0,1.223,1.22,0.0,0.0,1218.0,1051.0,86.29,280.0,222.0,79.29,7.0,0.0,0.0,1.0,1.0,100.0,34.0,260.0,2512.787,99.0,730.8,2.0,0.0,1.0,0.0,9.665,7.382,51.0,35.0,167.0,14.0,53.0,169.0,89.0,52.663,108.0,63.0,58.333,7.0,0.0,25.0,1.0,1.0,,,,,,,,,,,
